2024-04-01 16:35:45,397 INFO    StreamThr :2983 [internal.py:wandb_internal():87] W&B internal server running at pid: 2983, started at: 2024-04-01 16:35:45.397382
2024-04-01 16:35:48,949 DEBUG   SenderThread:2983 [sender.py:send_request():361] send_request: defer
2024-04-01 16:35:48,949 INFO    SenderThread:2983 [sender.py:send_request_defer():581] handle sender defer: 6
2024-04-01 16:35:48,951 DEBUG   HandlerThread:2983 [handler.py:handle_request():144] handle_request: status_report
2024-04-01 16:35:49,078 INFO    SenderThread:2983 [sender.py:transition_state():585] send defer: 7
2024-04-01 16:35:49,078 DEBUG   HandlerThread:2983 [handler.py:handle_request():144] handle_request: defer
2024-04-01 16:35:49,078 INFO    HandlerThread:2983 [handler.py:handle_request_defer():170] handle defer: 7
2024-04-01 16:35:49,078 DEBUG   SenderThread:2983 [sender.py:send_request():361] send_request: defer
2024-04-01 16:35:49,078 INFO    SenderThread:2983 [sender.py:send_request_defer():581] handle sender defer: 7
2024-04-01 16:35:49,226 DEBUG   HandlerThread:2983 [handler.py:handle_request():144] handle_request: poll_exit
2024-04-01 16:35:49,680 INFO    Thread-13 :2983 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/jgroat/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240401_163545-vh3arqfp/files/config.yaml
2024-04-01 16:35:49,680 INFO    Thread-13 :2983 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/jgroat/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240401_163545-vh3arqfp/files/wandb-summary.json
2024-04-01 16:35:50,368 INFO    SenderThread:2983 [sender.py:transition_state():585] send defer: 8
2024-04-01 16:35:50,369 DEBUG   SenderThread:2983 [sender.py:send_request():361] send_request: poll_exit
2024-04-01 16:35:50,369 DEBUG   HandlerThread:2983 [handler.py:handle_request():144] handle_request: defer
2024-04-01 16:35:50,369 INFO    HandlerThread:2983 [handler.py:handle_request_defer():170] handle defer: 8
2024-04-01 16:35:50,369 DEBUG   SenderThread:2983 [sender.py:send_request():361] send_request: defer
2024-04-01 16:35:50,369 INFO    SenderThread:2983 [sender.py:send_request_defer():581] handle sender defer: 8
2024-04-01 16:35:50,373 INFO    SenderThread:2983 [sender.py:transition_state():585] send defer: 9
2024-04-01 16:35:50,374 DEBUG   HandlerThread:2983 [handler.py:handle_request():144] handle_request: defer
2024-04-01 16:35:50,374 INFO    HandlerThread:2983 [handler.py:handle_request_defer():170] handle defer: 9
2024-04-01 16:35:50,374 DEBUG   SenderThread:2983 [sender.py:send():334] send: artifact
2024-04-01 16:35:50,681 INFO    Thread-13 :2983 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/jgroat/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240401_163545-vh3arqfp/files/output.log
2024-04-01 16:35:51,104 INFO    Thread-20 :2983 [upload_job.py:push():101] Uploaded file /home/jgroat/.local/share/wandb/artifacts/staging/tmpf49xmk0w
2024-04-01 16:35:51,109 INFO    Thread-21 :2983 [upload_job.py:push():101] Uploaded file /home/jgroat/.local/share/wandb/artifacts/staging/tmpx1fc76v0
2024-04-01 16:35:51,981 INFO    SenderThread:2983 [sender.py:send_artifact():1415] sent artifact job-https___github.com_thewavingwhale_Project-Build-an-ML-Pipeline-Starter.git_src_basic_cleaning_run.py - {'id': 'QXJ0aWZhY3Q6Nzc5MjM1ODU2', 'digest': '42112fbc075ea435d7758a8cb1600ce9', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE1NTA0NjUxMw==', 'latestArtifact': None}, 'version': 'latest'}
2024-04-01 16:35:51,981 DEBUG   SenderThread:2983 [sender.py:send_request():361] send_request: defer
2024-04-01 16:35:51,981 INFO    SenderThread:2983 [sender.py:send_request_defer():581] handle sender defer: 9
2024-04-01 16:35:51,981 INFO    SenderThread:2983 [dir_watcher.py:finish():362] shutting down directory watcher
2024-04-01 16:35:52,681 INFO    SenderThread:2983 [dir_watcher.py:finish():392] scan: /home/jgroat/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240401_163545-vh3arqfp/files
2024-04-01 16:35:52,682 INFO    SenderThread:2983 [dir_watcher.py:finish():406] scan save: /home/jgroat/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240401_163545-vh3arqfp/files/wandb-metadata.json wandb-metadata.json
2024-04-01 16:35:52,682 INFO    SenderThread:2983 [dir_watcher.py:finish():406] scan save: /home/jgroat/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240401_163545-vh3arqfp/files/wandb-summary.json wandb-summary.json
2024-04-01 16:35:52,682 INFO    SenderThread:2983 [dir_watcher.py:finish():406] scan save: /home/jgroat/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240401_163545-vh3arqfp/files/conda-environment.yaml conda-environment.yaml
2024-04-01 16:35:52,682 INFO    SenderThread:2983 [dir_watcher.py:finish():406] scan save: /home/jgroat/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240401_163545-vh3arqfp/files/output.log output.log
2024-04-01 16:35:52,684 INFO    SenderThread:2983 [dir_watcher.py:finish():406] scan save: /home/jgroat/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240401_163545-vh3arqfp/files/requirements.txt requirements.txt
2024-04-01 16:35:52,684 INFO    SenderThread:2983 [dir_watcher.py:finish():406] scan save: /home/jgroat/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240401_163545-vh3arqfp/files/config.yaml config.yaml
2024-04-01 16:35:52,686 INFO    SenderThread:2983 [sender.py:transition_state():585] send defer: 10
2024-04-01 16:35:52,687 DEBUG   HandlerThread:2983 [handler.py:handle_request():144] handle_request: defer
2024-04-01 16:35:52,687 INFO    HandlerThread:2983 [handler.py:handle_request_defer():170] handle defer: 10
2024-04-01 16:35:52,691 DEBUG   SenderThread:2983 [sender.py:send_request():361] send_request: defer
2024-04-01 16:35:52,691 INFO    SenderThread:2983 [sender.py:send_request_defer():581] handle sender defer: 10
2024-04-01 16:35:52,691 INFO    SenderThread:2983 [file_pusher.py:finish():160] shutting down file pusher
2024-04-01 16:35:52,995 INFO    Thread-26 :2983 [upload_job.py:push():143] Uploaded file /home/jgroat/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240401_163545-vh3arqfp/files/config.yaml
2024-04-01 16:35:53,003 INFO    Thread-25 :2983 [upload_job.py:push():143] Uploaded file /home/jgroat/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240401_163545-vh3arqfp/files/requirements.txt
2024-04-01 16:35:53,056 INFO    Thread-23 :2983 [upload_job.py:push():143] Uploaded file /home/jgroat/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240401_163545-vh3arqfp/files/conda-environment.yaml
2024-04-01 16:35:53,104 INFO    Thread-24 :2983 [upload_job.py:push():143] Uploaded file /home/jgroat/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240401_163545-vh3arqfp/files/output.log
2024-04-01 16:35:53,116 INFO    Thread-22 :2983 [upload_job.py:push():143] Uploaded file /home/jgroat/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240401_163545-vh3arqfp/files/wandb-summary.json
2024-04-01 16:35:53,317 INFO    Thread-12 :2983 [sender.py:transition_state():585] send defer: 11
2024-04-01 16:35:53,317 DEBUG   HandlerThread:2983 [handler.py:handle_request():144] handle_request: defer
2024-04-01 16:35:53,317 INFO    HandlerThread:2983 [handler.py:handle_request_defer():170] handle defer: 11
2024-04-01 16:35:53,317 DEBUG   SenderThread:2983 [sender.py:send_request():361] send_request: defer
2024-04-01 16:35:53,317 INFO    SenderThread:2983 [sender.py:send_request_defer():581] handle sender defer: 11
2024-04-01 16:35:53,317 INFO    SenderThread:2983 [file_pusher.py:join():165] waiting for file pusher
2024-04-01 16:35:53,317 INFO    SenderThread:2983 [sender.py:transition_state():585] send defer: 12
2024-04-01 16:35:53,318 DEBUG   HandlerThread:2983 [handler.py:handle_request():144] handle_request: defer
2024-04-01 16:35:53,318 INFO    HandlerThread:2983 [handler.py:handle_request_defer():170] handle defer: 12
2024-04-01 16:35:53,318 DEBUG   SenderThread:2983 [sender.py:send_request():361] send_request: defer
2024-04-01 16:35:53,318 INFO    SenderThread:2983 [sender.py:send_request_defer():581] handle sender defer: 12
2024-04-01 16:35:53,374 INFO    SenderThread:2983 [sender.py:transition_state():585] send defer: 13
2024-04-01 16:35:53,374 DEBUG   HandlerThread:2983 [handler.py:handle_request():144] handle_request: defer
2024-04-01 16:35:53,374 INFO    HandlerThread:2983 [handler.py:handle_request_defer():170] handle defer: 13
2024-04-01 16:35:53,374 DEBUG   SenderThread:2983 [sender.py:send_request():361] send_request: defer
2024-04-01 16:35:53,374 INFO    SenderThread:2983 [sender.py:send_request_defer():581] handle sender defer: 13
2024-04-01 16:35:53,374 INFO    SenderThread:2983 [sender.py:transition_state():585] send defer: 14
2024-04-01 16:35:53,374 DEBUG   HandlerThread:2983 [handler.py:handle_request():144] handle_request: defer
2024-04-01 16:35:53,375 INFO    HandlerThread:2983 [handler.py:handle_request_defer():170] handle defer: 14
2024-04-01 16:35:53,375 DEBUG   SenderThread:2983 [sender.py:send():334] send: final
2024-04-01 16:35:53,375 DEBUG   SenderThread:2983 [sender.py:send():334] send: footer
2024-04-01 16:35:53,375 DEBUG   SenderThread:2983 [sender.py:send_request():361] send_request: defer
2024-04-01 16:35:53,375 INFO    SenderThread:2983 [sender.py:send_request_defer():581] handle sender defer: 14
2024-04-01 16:35:53,375 DEBUG   HandlerThread:2983 [handler.py:handle_request():144] handle_request: poll_exit
2024-04-01 16:35:53,376 DEBUG   HandlerThread:2983 [handler.py:handle_request():144] handle_request: server_info
2024-04-01 16:35:53,376 DEBUG   SenderThread:2983 [sender.py:send_request():361] send_request: poll_exit
2024-04-01 16:35:53,376 DEBUG   SenderThread:2983 [sender.py:send_request():361] send_request: server_info
2024-04-01 16:35:53,377 DEBUG   HandlerThread:2983 [handler.py:handle_request():144] handle_request: get_summary
2024-04-01 16:35:53,378 DEBUG   HandlerThread:2983 [handler.py:handle_request():144] handle_request: sampled_history
2024-04-01 16:35:53,471 INFO    MainThread:2983 [wandb_run.py:_footer_history_summary_info():3427] rendering history
2024-04-01 16:35:53,471 INFO    MainThread:2983 [wandb_run.py:_footer_history_summary_info():3459] rendering summary
2024-04-01 16:35:53,471 INFO    MainThread:2983 [wandb_run.py:_footer_sync_info():3383] logging synced files
2024-04-01 16:35:53,472 DEBUG   HandlerThread:2983 [handler.py:handle_request():144] handle_request: shutdown
2024-04-01 16:35:53,472 INFO    HandlerThread:2983 [handler.py:finish():841] shutting down handler
2024-04-01 16:35:54,376 INFO    WriterThread:2983 [datastore.py:close():299] close: /home/jgroat/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240401_163545-vh3arqfp/run-vh3arqfp.wandb
2024-04-01 16:35:54,471 INFO    SenderThread:2983 [sender.py:finish():1491] shutting down sender
2024-04-01 16:35:54,472 INFO    SenderThread:2983 [file_pusher.py:finish():160] shutting down file pusher
2024-04-01 16:35:54,472 INFO    SenderThread:2983 [file_pusher.py:join():165] waiting for file pusher
